InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
548984,22228,BUNNY WOODEN PAINTED WITH BIRD ,4,2011-04-05 12:37:00,0.85,14546,United Kingdom
541219,22471,TV DINNER TRAY AIR HOSTESS ,3,2011-01-14 14:06:00,4.13,15287,United Kingdom
546116,22978,PANTRY ROLLING PIN,6,2011-03-09 13:53:00,3.75,15367,United Kingdom
567707,22817,CARD SUKI BIRTHDAY,36,2011-09-22 09:52:00,0.42,14676,United Kingdom
558066,21746,SMALL RED RETROSPOT WINDMILL,6,2011-06-24 15:45:00,2.46,15287,United Kingdom
539436,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,2,2010-12-17 14:49:00,4.21,15287,United Kingdom
558368,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-06-28 15:36:00,1.25,14329,United Kingdom
536592,22276,WASH BAG VINTAGE ROSE PAISLEY,2,2010-12-01 17:06:00,5.91,15287,United Kingdom
581439,22694,WICKER STAR ,1,2011-12-08 16:30:00,4.13,15287,United Kingdom
571438,21166,COOK WITH WINE METAL SIGN ,12,2011-10-17 13:25:00,2.08,15066,United Kingdom
567164,23186,FRENCH STYLE STORAGE JAR CAFE ,6,2011-09-18 11:51:00,0.29,14487,United Kingdom
560437,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-07-18 16:05:00,0.42,13940,United Kingdom
544150,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,2011-02-16 11:59:00,14.95,14180,United Kingdom
C560390,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-07-18 13:20:00,2.95,12930,United Kingdom
573544,21263,GREEN GOOSE FEATHER TREE 60CM,1,2011-10-31 13:11:00,1.95,12856,United Kingdom
580314,22597,MUSICAL ZINC HEART DECORATION ,10,2011-12-02 15:11:00,0.29,13969,United Kingdom
540999,22379,RECYCLING BAG RETROSPOT ,50,2011-01-13 10:08:00,1.85,13694,United Kingdom
537237,15036,ASSORTED COLOURS SILK FAN,2,2010-12-06 09:58:00,1.28,15287,United Kingdom
578833,22947,WOODEN ADVENT CALENDAR RED,49,2011-11-25 15:23:00,16.63,15287,United Kingdom
536866,72803b,OCEAN SCENT CANDLE JEWELLED DRAWER,1,2010-12-03 11:28:00,8.47,15287,United Kingdom
559038,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-07-05 15:31:00,8.29,15287,United Kingdom
558355,22573,STAR WOODEN CHRISTMAS DECORATION,6,2011-06-28 14:58:00,0.85,13614,United Kingdom
561192,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-07-25 13:45:00,4.95,16033,United Kingdom
556214,21990,MODERN FLORAL STATIONERY SET,12,2011-06-09 14:14:00,1.25,14913,United Kingdom
575222,22971,QUEENS GUARD COFFEE MUG,6,2011-11-09 11:33:00,2.55,16880,United Kingdom
538149,84509c,SET OF 4 POLKADOT PLACEMATS ,2,2010-12-09 16:27:00,7.62,15287,United Kingdom
542989,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-02-02 11:41:00,0.29,15226,United Kingdom
540990,85014B,RED RETROSPOT UMBRELLA,3,2011-01-12 16:51:00,5.95,17048,United Kingdom
545587,47559B,TEA TIME OVEN GLOVE,7,2011-03-04 09:46:00,1.25,14796,United Kingdom
569129,22735,RIBBON REEL SOCKS AND MITTENS,1,2011-09-30 13:40:00,1.65,15034,United Kingdom
545214,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-02-28 16:39:00,1.45,17165,United Kingdom
557468,22331,WOODLAND PARTY BAG + STICKER SET,2,2011-06-20 13:14:00,1.65,16713,United Kingdom
553942,21407,BROWN CHECK CAT DOORSTOP ,3,2011-05-20 10:37:00,4.25,18055,United Kingdom
566237,22193,RED DINER WALL CLOCK,4,2011-09-11 11:24:00,8.5,13742,United Kingdom
554015,22045,SPACEBOY GIFT WRAP,25,2011-05-20 13:14:00,0.42,17644,United Kingdom
558571,22900,SET 2 TEA TOWELS I LOVE LONDON ,6,2011-06-30 14:46:00,3.25,17017,United Kingdom
564631,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,2011-08-26 11:54:00,1.45,17451,United Kingdom
568316,22676,FRENCH BLUE METAL DOOR SIGN 1,5,2011-09-26 13:21:00,1.25,16407,United Kingdom
565847,22692,DOORMAT WELCOME TO OUR HOME,1,2011-09-07 12:44:00,16.63,15287,United Kingdom
574351,85099B,JUMBO BAG RED RETROSPOT,1,2011-11-04 10:37:00,2.08,17348,United Kingdom
574182,23570,TRADITIONAL PICK UP STICKS GAME ,12,2011-11-03 11:51:00,1.25,16841,United Kingdom
570872,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-10-12 16:40:00,15.79,15287,United Kingdom
574683,48188,DOORMAT WELCOME PUPPIES,1,2011-11-06 12:50:00,8.25,16372,United Kingdom
574547,23157,SET OF 6 NATIVITY MAGNETS ,3,2011-11-04 15:08:00,2.08,17841,United Kingdom
559693,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,1,2011-07-11 16:21:00,5.79,15287,United Kingdom
545333,21936,RED RETROSPOT PICNIC BAG,1,2011-03-01 16:22:00,5.79,15287,United Kingdom
547003,20679,EDWARDIAN PARASOL RED,3,2011-03-18 14:13:00,5.95,14155,United Kingdom
538071,22629,SPACEBOY LUNCH BOX ,1,2010-12-09 14:09:00,4.21,15287,United Kingdom
539492,22795,SWEETHEART RECIPE BOOK STAND,1,2010-12-20 10:14:00,13.57,15287,United Kingdom
579147,21819,GLITTER CHRISTMAS STAR ,10,2011-11-28 13:20:00,0.39,13263,United Kingdom
562534,21128,GOLD FISHING GNOME,2,2011-08-05 14:49:00,6.95,14031,United Kingdom
564725,22077,6 RIBBONS RUSTIC CHARM,6,2011-08-28 12:28:00,1.65,18041,United Kingdom
550621,21534,DAIRY MAID LARGE MILK JUG,1,2011-04-19 13:41:00,4.95,13263,United Kingdom
553185,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-05-15 12:35:00,4.95,17504,United Kingdom
556183,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-06-09 11:37:00,2.95,13134,United Kingdom
569008,22307,GOLD MUG BONE CHINA TREE OF LIFE,12,2011-09-29 18:53:00,1.06,15114,United Kingdom
569563,23295,SET OF 12 MINI LOAF BAKING CASES,16,2011-10-05 09:46:00,0.83,12481,Germany
569232,22966,GINGERBREAD MAN COOKIE CUTTER,3,2011-10-02 15:26:00,1.25,16667,United Kingdom
568099,21755,LOVE BUILDING BLOCK WORD,2,2011-09-23 15:18:00,6.25,15916,United Kingdom
554514,23171,REGENCY TEA PLATE GREEN ,1,2011-05-24 15:58:00,3.29,15287,United Kingdom
545062,22729,ALARM CLOCK BAKELIKE ORANGE,1,2011-02-27 14:07:00,3.75,12748,United Kingdom
563698,22080,RIBBON REEL POLKADOTS ,2,2011-08-18 13:46:00,1.65,14667,United Kingdom
543826,85114B,IVORY ENCHANTED FOREST PLACEMAT,1,2011-02-14 09:41:00,3.29,15287,United Kingdom
536592,21977,PACK OF 60 PINK PAISLEY CAKE CASES,21,2010-12-01 17:06:00,1.28,15287,United Kingdom
554162,23206,LUNCH BAG APPLE DESIGN,30,2011-05-23 11:52:00,1.65,16722,United Kingdom
546755,21314,SMALL GLASS HEART TRINKET POT,8,2011-03-16 13:29:00,2.1,12502,Spain
557064,21174,POTTERING IN THE SHED METAL SIGN,4,2011-06-16 15:07:00,2.08,13263,United Kingdom
576339,22381,TOY TIDY PINK POLKADOT,1,2011-11-14 15:27:00,4.13,14096,United Kingdom
579949,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-12-01 11:00:00,1.25,16700,United Kingdom
571242,22585,PACK OF 6 BIRDY GIFT TAGS,144,2011-10-14 15:04:00,1.06,17809,United Kingdom
546104,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-03-09 12:19:00,7.95,14527,United Kingdom
564752,22568,FELTCRAFT CUSHION OWL,16,2011-08-30 10:07:00,3.75,16126,United Kingdom
537823,21911,GARDEN METAL SIGN ,1,2010-12-08 14:25:00,3.36,15287,United Kingdom
574298,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2,2011-11-03 15:56:00,2.46,15287,United Kingdom
577358,22983,CARD BILLBOARD FONT,1,2011-11-18 15:59:00,0.83,15287,United Kingdom
555278,22491,PACK OF 12 COLOURED PENCILS,1,2011-06-01 17:33:00,1.63,15287,United Kingdom
565841,48184,DOORMAT ENGLISH ROSE ,1,2011-09-07 12:04:00,15.79,15287,United Kingdom
560863,21790,VINTAGE SNAP CARDS,1,2011-07-21 13:53:00,0.85,12748,United Kingdom
558197,22231,JIGSAW TREE WITH BIRDHOUSE,24,2011-06-27 12:45:00,0.59,14298,United Kingdom
575152,22536,MAGIC DRAWING SLATE PURDEY,4,2011-11-08 16:12:00,0.42,16284,United Kingdom
576638,22113,GREY HEART HOT WATER BOTTLE,4,2011-11-16 09:35:00,4.25,13890,United Kingdom
575748,22356,CHARLOTTE BAG PINK POLKADOT,34,2011-11-11 10:21:00,2.46,15287,United Kingdom
564754,22380,TOY TIDY SPACEBOY  ,1,2011-08-30 10:29:00,4.13,15287,United Kingdom
575731,23321,SMALL WHITE HEART OF WICKER,2,2011-11-10 20:01:00,1.65,13230,United Kingdom
567670,47593B,SCOTTIE DOGS BABY BIB,1,2011-09-21 15:32:00,0.83,15287,United Kingdom
578344,23499,SET 12 VINTAGE DOILY CHALK ,1,2011-11-24 09:21:00,0.83,15287,United Kingdom
557598,22831,WHITE BROCANTE SOAP DISH,2,2011-06-21 11:33:00,2.95,14667,United Kingdom
569700,22466,FAIRY TALE COTTAGE NIGHT LIGHT,1,2011-10-05 15:56:00,4.13,15287,United Kingdom
571441,22324,BLUE POLKADOT KIDS BAG,1,2011-10-17 13:31:00,4.13,14096,United Kingdom
579512,22604,SET OF 4 NAPKIN CHARMS CUTLERY,2,2011-11-29 16:47:00,4.96,15287,United Kingdom
544658,22501,PICNIC BASKET WICKER LARGE,16,2011-02-22 13:18:00,8.5,13113,United Kingdom
552710,22501,PICNIC BASKET WICKER LARGE,16,2011-05-11 07:35:00,8.5,13098,United Kingdom
568328,23504,PLAYING CARDS JUBILEE UNION JACK,5,2011-09-26 14:06:00,1.25,18016,United Kingdom
571712,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,2011-10-18 16:46:00,0.83,14056,United Kingdom
568142,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,2011-09-25 11:22:00,3.75,16744,United Kingdom
538917,22794,SWEETHEART WIRE MAGAZINE RACK,1,2010-12-15 10:57:00,7.95,17449,United Kingdom
544102,22768,FAMILY PHOTO FRAME CORNICE,1,2011-02-16 10:32:00,9.95,14665,United Kingdom
551717,22920,HERB MARKER BASIL,1,2011-05-03 15:59:00,0.65,13263,United Kingdom
543261,84613C,,-173,2011-02-04 16:08:00,0.0,15287,United Kingdom
567667,21389,IVORY HANGING DECORATION  BIRD,1,2011-09-21 15:24:00,1.63,15287,United Kingdom
561881,47566,PARTY BUNTING,4,2011-07-31 12:47:00,4.95,16477,United Kingdom
550899,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-04-21 12:07:00,2.95,13505,Switzerland
566043,22424,ENAMEL BREAD BIN CREAM,1,2011-09-08 13:54:00,12.75,13769,United Kingdom
573269,85014B,RED RETROSPOT UMBRELLA,4,2011-10-28 13:00:00,5.95,16764,United Kingdom
561544,16236,KITTY PENCIL ERASERS,28,2011-07-28 10:14:00,0.21,16170,United Kingdom
548033,46000S,POLYESTER FILLER PAD 40x40cm,4,2011-03-29 12:01:00,1.45,14441,United Kingdom
565847,23196,VINTAGE LEAF MAGNETIC NOTEPAD,2,2011-09-07 12:44:00,3.29,15287,United Kingdom
556199,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-06-09 12:40:00,0.85,16170,United Kingdom
547059,22672,FRENCH BATHROOM SIGN BLUE METAL,4,2011-03-20 12:50:00,1.65,14693,United Kingdom
544634,20675,BLUE POLKADOT BOWL,3,2011-02-22 11:02:00,1.25,17994,United Kingdom
556419,21754,HOME BUILDING BLOCK WORD,3,2011-06-10 12:30:00,5.95,15411,United Kingdom
563741,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-08-19 08:57:00,1.25,14759,United Kingdom
537240,21945,STRAWBERRIES  DESIGN FLANNEL ,1,2010-12-06 10:08:00,1.66,15287,United Kingdom
572290,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-10-23 12:46:00,2.1,14800,United Kingdom
537638,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,2,2010-12-07 15:28:00,25.49,15287,United Kingdom
580729,23171,REGENCY TEA PLATE GREEN ,7,2011-12-05 17:24:00,3.29,15287,United Kingdom
558904,21469,POLKA DOT RAFFIA FOOD COVER,2,2011-07-04 16:18:00,3.29,15287,United Kingdom
551193,85214,TUB 24 PINK FLOWER PEGS,2,2011-04-27 11:05:00,1.65,17954,United Kingdom
558707,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,2011-07-01 12:58:00,0.42,12748,United Kingdom
574950,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,1,2011-11-08 09:29:00,16.63,15287,United Kingdom
559494,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-07-08 13:54:00,5.79,15287,United Kingdom
547083,85094,CANDY SPOT EGG WARMER RABBIT,11,2011-03-20 15:21:00,0.19,15452,United Kingdom
544098,85049C,ROMANTIC PINKS RIBBONS ,12,2011-02-16 10:04:00,1.25,16019,United Kingdom
566913,21581,SKULLS  DESIGN  COTTON TOTE BAG,6,2011-09-15 14:07:00,2.25,17602,United Kingdom
537224,82551,LAUNDRY 15C METAL SIGN,3,2010-12-05 16:24:00,1.45,13174,United Kingdom
575138,22470,HEART OF WICKER LARGE,2,2011-11-08 15:24:00,5.79,15287,United Kingdom
542616,22813,PACK 3 BOXES BIRD PANNETONE ,12,2011-01-30 15:40:00,1.95,16816,United Kingdom
560437,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-07-18 16:05:00,2.95,13940,United Kingdom
541695,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,2,2011-01-20 18:01:00,3.29,15287,United Kingdom
544323,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1,2011-02-17 15:51:00,2.46,15287,United Kingdom
560090,22378,WALL TIDY RETROSPOT ,5,2011-07-14 16:46:00,1.63,15287,United Kingdom
551860,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-05-04 15:41:00,3.95,15508,United Kingdom
C559498,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-07-08 14:06:00,4.95,15078,United Kingdom
565231,20713,JUMBO BAG OWLS,1,2011-09-02 09:26:00,4.13,15287,United Kingdom
537240,22574,HEART WOODEN CHRISTMAS DECORATION,15,2010-12-06 10:08:00,1.66,15287,United Kingdom
541849,20975,12 PENCILS SMALL TUBE RED RETROSPOT,3,2011-01-23 13:34:00,0.65,13230,United Kingdom
569234,79321,CHILLI LIGHTS,4,2011-10-02 15:33:00,5.75,17841,United Kingdom
554946,23166,MEDIUM CERAMIC TOP STORAGE JAR,48,2011-05-27 14:22:00,1.04,18242,United Kingdom
580136,21242,RED RETROSPOT PLATE ,1,2011-12-01 19:42:00,1.69,17841,United Kingdom
560991,22423,REGENCY CAKESTAND 3 TIER,1,2011-07-22 13:29:00,12.75,12438,Norway
544449,22348,TEA BAG PLATE RED RETROSPOT,4,2011-02-20 12:14:00,0.85,16115,United Kingdom
579138,23329,DECORATIVE WICKER HEART LARGE,12,2011-11-28 12:54:00,1.65,13590,United Kingdom
573932,21495,SKULLS AND CROSSBONES WRAP,200,2011-11-02 10:26:00,0.36,17966,United Kingdom
554511,82567,"AIRLINE LOUNGE,METAL SIGN",1,2011-05-24 15:52:00,1.63,15287,United Kingdom
579131,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-11-28 12:33:00,1.25,12839,United Kingdom
559796,22079,RIBBON REEL HEARTS DESIGN ,1,2011-07-12 13:30:00,2.46,15287,United Kingdom
540288,84638,SMALL KITCHEN FLOWER POTS PLAQUE,1,2011-01-06 12:45:00,6.95,17634,United Kingdom
573138,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-10-27 17:22:00,8.25,15023,United Kingdom
559877,21918,SET 12 KIDS COLOUR  CHALK STICKS,16,2011-07-13 11:17:00,0.42,15561,United Kingdom
577126,22312,OFFICE MUG WARMER POLKADOT,12,2011-11-17 19:22:00,2.95,12406,Denmark
570591,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-10-11 11:35:00,1.65,17071,United Kingdom
545025,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,2011-02-25 14:40:00,4.96,15287,United Kingdom
559052,16020C,CLEAR STATIONERY BOX SET ,7,2011-07-05 16:53:00,0.83,15287,United Kingdom
554812,22068,BLACK PIRATE TREASURE CHEST,2,2011-05-26 13:21:00,1.65,15005,United Kingdom
540681,22156,HEART DECORATION WITH PEARLS ,1,2011-01-10 16:25:00,1.66,15287,United Kingdom
559921,22555,PLASTERS IN TIN STRONGMAN,2,2011-07-13 15:42:00,1.65,13667,United Kingdom
549154,22084,PAPER CHAIN KIT EMPIRE,12,2011-04-06 16:47:00,2.95,17690,United Kingdom
552880,47566,PARTY BUNTING,4,2011-05-12 09:59:00,4.95,18245,United Kingdom
568513,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-09-27 12:36:00,1.25,13555,United Kingdom
542115,22430,ENAMEL WATERING CAN CREAM,1,2011-01-25 14:01:00,9.96,15287,United Kingdom
547398,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,2,2011-03-22 16:55:00,4.13,15287,United Kingdom
537208,20978,36 PENCILS TUBE SKULLS,2,2010-12-05 15:12:00,1.25,15889,United Kingdom
576840,21833,CAMOUFLAGE LED TORCH,3,2011-11-16 15:23:00,3.29,15287,United Kingdom
C546901,22741,FUNKY DIVA PEN,-2,2011-03-17 18:29:00,0.85,14112,United Kingdom
540468,22198,LARGE POPCORN HOLDER ,1,2011-01-07 13:55:00,3.36,15287,United Kingdom
578519,22629,SPACEBOY LUNCH BOX ,1,2011-11-24 13:56:00,1.95,14591,United Kingdom
572513,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,2011-10-24 14:36:00,0.42,16728,United Kingdom
559538,22029,SPACEBOY BIRTHDAY CARD,12,2011-07-10 12:25:00,0.42,16880,United Kingdom
574941,23247,BISCUIT TIN 50'S CHRISTMAS,61,2011-11-07 17:42:00,6.95,15287,United Kingdom
545334,22229,BUNNY WOODEN PAINTED WITH FLOWER ,3,2011-03-01 16:34:00,0.85,15750,United Kingdom
539019,22696,WICKER WREATH LARGE,2,2010-12-15 14:12:00,1.95,17551,United Kingdom
562143,21832,CHOCOLATE CALCULATOR,24,2011-08-03 10:41:00,1.65,16422,United Kingdom
546108,20978,36 PENCILS TUBE SKULLS,2,2011-03-09 12:35:00,1.25,15529,United Kingdom
566757,22356,CHARLOTTE BAG PINK POLKADOT,3,2011-09-14 15:54:00,1.63,15287,United Kingdom
568057,22386,JUMBO BAG PINK POLKADOT,12,2011-09-23 12:56:00,4.13,15287,United Kingdom
577093,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-11-17 16:37:00,4.15,13089,United Kingdom
571105,22766,PHOTO FRAME CORNICE,2,2011-10-13 16:01:00,2.95,17614,United Kingdom
554102,22933,BAKING MOULD EASTER EGG MILK CHOC,2,2011-05-22 13:40:00,2.95,14647,United Kingdom
568065,22867,HAND WARMER BIRD DESIGN,12,2011-09-23 13:44:00,2.1,16240,United Kingdom
559557,20984,12 PENCILS TALL TUBE POSY,24,2011-07-11 10:33:00,0.29,17444,Canada
572066,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,2011-10-20 13:07:00,2.49,15159,United Kingdom
551193,22084,PAPER CHAIN KIT EMPIRE,6,2011-04-27 11:05:00,2.95,17954,United Kingdom
570246,84596F,SMALL MARSHMALLOWS PINK BOWL,4,2011-10-09 16:22:00,0.42,16921,United Kingdom
571411,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-10-17 12:33:00,7.5,17858,United Kingdom
547250,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,1,2011-03-22 09:30:00,2.46,15287,United Kingdom
573344,23177,TREASURE ISLAND BOOK BOX,1,2011-10-30 12:07:00,2.25,14179,United Kingdom
541220,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,144,2011-01-14 14:11:00,4.25,14156,EIRE
580983,21619,4 VANILLA BOTANICAL CANDLES,1,2011-12-06 16:26:00,3.29,15287,United Kingdom
574693,23320,GIANT 50'S CHRISTMAS CRACKER,2,2011-11-06 13:32:00,2.89,14553,United Kingdom
566724,22424,ENAMEL BREAD BIN CREAM,1,2011-09-14 13:04:00,12.75,14284,United Kingdom
543255,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2011-02-04 15:43:00,6.75,13050,United Kingdom
560772,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,1,2011-07-20 16:12:00,2.46,15287,United Kingdom
544186,20707,CRAZY DAISY HEART DECORATION,2,2011-02-16 15:56:00,0.83,15287,United Kingdom
544906,22197,SMALL POPCORN HOLDER,48,2011-02-24 14:13:00,0.85,17017,United Kingdom
560870,22616,PACK OF 12 LONDON TISSUES ,24,2011-07-21 14:34:00,0.29,13157,United Kingdom
559897,21936,RED RETROSPOT PICNIC BAG,5,2011-07-13 12:18:00,2.95,16779,United Kingdom
553382,23108,SET OF 10 LED DOLLY LIGHTS,12,2011-05-16 15:47:00,5.39,14217,United Kingdom
557281,48111,DOORMAT 3 SMILEY CATS,1,2011-06-19 12:23:00,7.95,13632,United Kingdom
578950,21463,MIRRORED DISCO BALL ,1,2011-11-27 14:40:00,5.95,17885,United Kingdom
564378,POST,POSTAGE,3,2011-08-25 10:26:00,15.0,12417,Belgium
537640,85099f,JUMBO BAG STRAWBERRY,8,2010-12-07 15:31:00,5.06,15287,United Kingdom
578468,20992,JAZZ HEARTS PURSE NOTEBOOK,24,2011-11-24 12:33:00,0.39,16482,United Kingdom
551821,21756,BATH BUILDING BLOCK WORD,1,2011-05-04 12:20:00,5.95,16942,United Kingdom
552333,23200,JUMBO BAG PEARS,10,2011-05-09 10:38:00,2.08,15039,United Kingdom
558355,23168,CLASSIC CAFE SUGAR DISPENSER,4,2011-06-28 14:58:00,1.25,13614,United Kingdom
570791,23343,JUMBO BAG VINTAGE CHRISTMAS ,5,2011-10-12 11:58:00,2.08,17346,United Kingdom
546684,37370,RETRO COFFEE MUGS ASSORTED,72,2011-03-16 09:47:00,1.06,16152,United Kingdom
538881,21935,SUKI  SHOULDER BAG,2,2010-12-14 15:54:00,4.21,15287,United Kingdom
581219,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2011-12-08 09:28:00,1.63,15287,United Kingdom
570374,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-10-10 12:34:00,0.83,14719,United Kingdom
544186,21967,PACK OF 12 SKULL TISSUES,2,2011-02-16 15:56:00,0.83,15287,United Kingdom
541110,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-01-13 15:11:00,0.42,15916,United Kingdom
544657,21592,RETROSPOT CIGAR BOX MATCHES ,24,2011-02-22 13:08:00,1.25,14895,United Kingdom
537666,84912B,GREEN ROSE WASHBAG,5,2010-12-07 18:36:00,3.36,15287,United Kingdom
C557663,22726,ALARM CLOCK BAKELIKE GREEN,-9,2011-06-21 17:59:00,3.75,15287,EIRE
552769,85099B,JUMBO BAG RED RETROSPOT,1,2011-05-11 11:47:00,2.08,16241,United Kingdom
549294,21535,RED RETROSPOT SMALL MILK JUG,1,2011-04-07 19:27:00,2.55,13230,United Kingdom
548896,15044B,BLUE PAPER PARASOL ,6,2011-04-04 16:21:00,2.95,13767,United Kingdom
576236,21628,TRIANGULAR POUFFE VINTAGE ,1,2011-11-14 13:31:00,14.95,13755,United Kingdom
542737,20846,ZINC HEART LATTICE T-LIGHT HOLDER,6,2011-01-31 15:52:00,1.25,15058,United Kingdom
552659,21213,PACK OF 72 SKULL CAKE CASES,12,2011-05-10 15:03:00,2.08,15287,United Kingdom
560249,72741,GRAND CHOCOLATECANDLE,9,2011-07-17 12:26:00,1.45,17571,United Kingdom
C555864,23110,PARISIENNE KEY CABINET ,-1,2011-06-07 14:29:00,5.75,15189,United Kingdom
579508,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,2011-11-29 16:33:00,0.61,15287,United Kingdom
539337,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-17 10:46:00,2.55,15287,EIRE
546364,48138,DOORMAT UNION FLAG,1,2011-03-11 11:33:00,7.95,15287,United Kingdom
553167,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-05-13 16:19:00,1.63,15287,United Kingdom
558892,84857C,PINK MONTE CARLO HANDBAG,9,2011-07-04 15:46:00,1.95,17581,United Kingdom
576176,23504,PLAYING CARDS JUBILEE UNION JACK,1,2011-11-14 11:04:00,1.25,16936,United Kingdom
540516,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,2011-01-09 12:01:00,1.25,16326,United Kingdom
572103,23188,VINTAGE  2 METRE FOLDING RULER,1,2011-10-20 15:57:00,1.65,17571,United Kingdom
564747,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-08-28 16:09:00,0.83,14869,United Kingdom
574950,22620,4 TRADITIONAL SPINNING TOPS,2,2011-11-08 09:29:00,2.46,15287,United Kingdom
552279,23209,LUNCH BAG DOILEY PATTERN ,10,2011-05-08 12:38:00,1.65,15117,United Kingdom
571046,47503H,ASS FLORAL PRINT SPIRIT LEVEL ,2,2011-10-13 13:35:00,0.79,18096,United Kingdom
554543,23110,PARISIENNE KEY CABINET ,2,2011-05-25 09:18:00,5.75,16091,United Kingdom
556813,22420,LIPSTICK PEN BABY PINK,1,2011-06-14 17:28:00,0.83,15287,United Kingdom
551718,20653,CHERRY BLOSSOM LUGGAGE TAG,1,2011-05-03 16:06:00,2.46,15287,United Kingdom
545300,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-03-01 12:24:00,1.25,15092,United Kingdom
576362,22467,GUMBALL COAT RACK,12,2011-11-14 17:11:00,2.55,14755,United Kingdom
548194,21755,LOVE BUILDING BLOCK WORD,1,2011-03-29 15:30:00,11.63,15287,United Kingdom
568152,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-09-25 11:40:00,9.95,16480,United Kingdom
537434,22939,APRON APPLE DELIGHT,1,2010-12-06 16:57:00,11.02,15287,United Kingdom
559055,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,2011-07-05 17:09:00,1.63,15287,United Kingdom
555820,21391,FRENCH LAVENDER SCENT HEART,24,2011-06-07 12:01:00,0.75,16133,United Kingdom
547414,22083,PAPER CHAIN KIT RETROSPOT,6,2011-03-23 09:54:00,2.95,17733,United Kingdom
549831,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-04-12 13:10:00,1.25,14844,United Kingdom
561097,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-07-25 10:47:00,3.95,15981,United Kingdom
575477,22695,WICKER WREATH SMALL,1,2011-11-09 16:14:00,3.29,15287,United Kingdom
554098,23174,REGENCY SUGAR BOWL GREEN,2,2011-05-22 13:01:00,4.15,14769,United Kingdom
552824,22852,DOG BOWL VINTAGE CREAM,1,2011-05-11 13:16:00,4.25,14056,United Kingdom
541800,21537,RED RETROSPOT PUDDING BOWL,4,2011-01-21 14:38:00,4.25,15235,United Kingdom
558635,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-06-30 19:52:00,7.95,16498,United Kingdom
